ID,NAME,AREA,CROP,VARIETY,PREVIOUS,GEOHASH,count,sum,mean,median,stdev,min,max,range,minority,majority,variety_1,TEST_count,TEST_sum,TEST_mean,TEST_media,TEST_stdev,TEST_min,TEST_max,TEST_range,TEST_minor,TEST_major,TEST_varie,Testcount,Testsum,Testmean,Testmedian,Teststdev,Testmin,Testmax,Testrange,Testminori,Testmajori,Testvariet,Buf21_coun,Buf21_sum,Buf21_mean,Buf21_medi,Buf21_stde,Buf21_min,Buf21_max,Buf21_rang,Buf21_mino,Buf21_majo,Buf21_vari,Buf21_co_1,Buf21_su_1,Buf21_me_1,Buf21_me_2,Buf21_st_1,Buf21_mi_1,Buf21_ma_1,Buf21_ra_1,Buf21_mi_2,Buf21_ma_2,Buf21_va_1,Buf21_2_co,Buf21_2_su,Buf21_2_me,Buf21_2__1,Buf21_2_st,Buf21_2_mi,Buf21_2_ma,Buf21_2_ra,Buf21_2__2,Buf21_2__3,Buf21_2_va
71919.000000000000000,marke aike,2.861400000000000,Aardappel,Aveka,None,u1kvx9vmuv5b,,,,,,,,,,,,,,,,,,,,,,,279.000000000000000,133.399548023939133,0.478134580730965,0.487179487943649,0.106177351567152,0.282084286212921,0.786354243755341,0.504269957542419,0.282084286212921,0.304003149271011,253,,,,,,,,,,,,125.000000000000000,59.740443676710129,0.499321579933167,,0.071357123823712,0.318584054708481,0.379643619060516,0.273635894060135,,,116,125.000000000000000,59.740443676710129,0.499321579933167,,0.071357123823712,0.318584054708481,0.379643619060516,0.273635894060135,,,116
71920.000000000000000,marke boskers 2,1.038800000000000,Aardappel,Aveka,None,u1kvxdhywfv4,,,,,,,,,,,,,,,,,,,,,,,89.000000000000000,46.909883677959442,0.527077344696174,0.526296138763428,0.033902265773111,0.458743363618851,0.633098125457764,0.174354761838913,0.458743363618851,0.467048704624176,82,,,,,,,,,,,,11.000000000000000,5.781325310468674,0.523378610610962,,0.022815074304202,0.486669331789017,0.486669331789017,0.081536918878555,,,11,11.000000000000000,5.781325310468674,0.523378610610962,,0.022815074304202,0.486669331789017,0.486669331789017,0.081536918878555,,,11
71921.000000000000000,marke boskers 1,2.831600000000000,Aardappel,Aveka,None,u1kvxdmkwmnv,,,,,,,,,,,,,,,,,,,,,,,266.000000000000000,108.174457103013992,0.406670891364714,0.385405331850052,0.089955857918060,0.289260983467102,0.705024302005768,0.415763318538666,0.289260983467102,0.293337523937225,232,,,,,,,,,,,,124.000000000000000,47.133405208587646,0.370172381401062,,0.056116159993727,0.298832416534424,0.293337523937225,0.209376931190491,,,118,124.000000000000000,47.133405208587646,0.370172381401062,,0.056116159993727,0.298832416534424,0.293337523937225,0.209376931190491,,,118
71907.000000000000000,barlage 2,13.222099999999999,Wintertarwe,Tabasco,Aardappel,u1mj896stj17,,,,,,,,,,,,,,,,,,,,,,,1297.000000000000000,998.570641249418259,0.769907973206953,0.790104925632477,0.069708038457655,0.421217828989029,0.864393949508667,0.443176120519638,0.421217828989029,0.520098924636841,1149,,,,,,,,,,,,1049.000000000000000,806.972943812608719,0.789589464664459,,0.071711021456675,0.421217828989029,0.520098924636841,0.443176120519638,,,934,1049.000000000000000,806.972943812608719,0.789589464664459,,0.071711021456675,0.421217828989029,0.520098924636841,0.443176120519638,,,934
71932.000000000000000,Achter Aike H.,11.345800000000001,Suikerbiet,wilhelmina kws,Aardappel,u1mj2km6jgdm,,,,,,,,,,,,,,,,,,,,,,,1118.000000000000000,470.299601495265961,0.420661539798986,0.410451412200928,0.093648284567966,0.258354753255844,0.839309811592102,0.580955028533936,0.258354753255844,0.263236969709396,995,,,,,,,,,,,,849.000000000000000,341.221856147050858,0.395537555217743,,0.075552750831247,0.258354753255844,0.263236969709396,0.338255435228348,,,752,849.000000000000000,341.221856147050858,0.395537555217743,,0.075552750831247,0.258354753255844,0.263236969709396,0.338255435228348,,,752
71936.000000000000000,brake 2,7.448900000000000,Suikerbiet,elisabeta,Aardappel,u1mj2zunr91j,,,,,,,,,,,,,,,,,,,,,,,737.000000000000000,213.123503759503365,0.289177074300547,0.281567484140396,0.050375348712237,0.194782599806786,0.503243029117584,0.308460414409637,0.194782599806786,0.333333343267441,655,,,,,,,,,,,,528.000000000000000,143.903025999665260,0.271993100643158,,0.033914643306237,0.194782599806786,0.283811509609222,0.178056910634041,,,474,528.000000000000000,143.903025999665260,0.271993100643158,,0.033914643306237,0.194782599806786,0.283811509609222,0.178056910634041,,,474
71922.000000000000000,betonpad aike,2.203100000000000,Suikerbiet,Isabella KWS,Aardappel,u1kvx856hbn1,,,,,,,,,,,,,,,,,,,,,,,202.000000000000000,81.380768924951553,0.402875093687879,0.377629339694977,0.075871210222926,0.304395020008087,0.632937908172607,0.328542888164520,0.307339459657669,0.304395020008087,178,,,,,,,,,,,,82.000000000000000,30.819007992744446,0.375848472118378,,0.035266271813692,0.316363632678986,0.316363632678986,0.141889542341232,,,82,82.000000000000000,30.819007992744446,0.375848472118378,,0.035266271813692,0.316363632678986,0.316363632678986,0.141889542341232,,,82
71923.000000000000000,betonpad huiges,4.852200000000000,Suikerbiet,Isabella KWS,Aardappel,u1kvx863b2v4,,,,,,,,,,,,,,,,,,,,,,,488.000000000000000,183.108239024877548,0.375221801280487,0.339199662208557,0.083915130100119,0.271157175302505,0.678873240947723,0.407716065645218,0.271157175302505,0.286734730005264,427,,,,,,,,,,,,259.000000000000000,85.307284176349640,0.327228963375092,,0.027951771641671,0.271157175302505,0.298374414443970,0.201740026473999,,,237,259.000000000000000,85.307284176349640,0.327228963375092,,0.027951771641671,0.271157175302505,0.298374414443970,0.201740026473999,,,237
71939.000000000000000,barlage 1,6.446300000000000,Suikerbiet,Maximiliana KWS,Aardappel,u1mj8d5gmnt8,,,,,,,,,,,,,,,,,,,,,,,623.000000000000000,252.667622104287148,0.405566006587941,0.361305385828018,0.127951864315184,0.167006969451904,0.867875635623932,0.700868666172028,0.167006969451904,0.262973785400391,561,,,,,,,,,,,,368.000000000000000,133.505322307348251,0.350385785102844,,0.059615721915245,0.271077513694763,0.302047789096832,0.417047500610352,,,334,368.000000000000000,133.505322307348251,0.350385785102844,,0.059615721915245,0.271077513694763,0.302047789096832,0.417047500610352,,,334
71940.000000000000000,blekslage 3,6.420000000000000,Wintertarwe,Tabasco,Aardappel,u1mj2xy92zdh,,,,,,,,,,,,,,,,,,,,,,,636.000000000000000,453.764027118682861,0.713465451444470,0.746803462505341,0.123812380266214,0.025121197104454,0.851723134517670,0.826601922512054,0.025121197104454,0.402416676282883,575,,,,,,,,,,,,439.000000000000000,324.915041148662567,0.749678254127502,,0.072161064241850,0.414534300565720,0.513702630996704,0.437188833951950,,,396,439.000000000000000,324.915041148662567,0.749678254127502,,0.072161064241850,0.414534300565720,0.513702630996704,0.437188833951950,,,396
